title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout    ,X360,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,0.24m,0.16m,0.06m,N/A,0.02m,25th Aug 09  
Disgaea: Afternoon of Darkness    ,PSP,NIS America  ,Nippon Ichi Software  ,8.7  ,N/A  ,0.24m,0.15m,0.02m,0.04m,0.02m,30th Oct 07  
Divinity II: Ego Draconis    ,X360,CDV Software Entertainment  ,Larian Studios  ,6.0  ,N/A  ,0.24m,0.18m,0.04m,N/A,0.02m,05th Jan 10  
Naruto: Path of the Ninja 2    ,DS,D3 Publisher  ,TOSE  ,N/A  ,N/A  ,0.23m,0.22m,N/A,N/A,0.02m,15th Oct 08  
Sands of Destruction    ,DS,Sega  ,imageepoch Inc.  ,6.5  ,N/A  ,0.23m,0.09m,N/A,0.13m,0.01m,12th Jan 10  
Cross Edge     ,PS3,NIS America  ,Compile Heart  ,5.4  ,N/A  ,0.23m,0.14m,0.02m,0.05m,0.02m,26th May 09  
Monster Hunter G    ,PS2,Capcom  ,Capcom  ,N/A  ,N/A  ,0.23m,N/A,N/A,0.23m,N/A,20th Jan 05  
Elex    ,PS4,THQ Nordic  ,Piranha Bytes  ,N/A  ,N/A  ,0.23m,0.03m,0.16m,N/A,0.04m,17th Oct 17  
Lunar: Silver Star Story    ,SAT,Kadokawa Shoten  ,Kadokawa Shoten  ,N/A  ,N/A  ,0.23m,N/A,N/A,0.23m,0.00m,25th Oct 96  
Soul Sacrifice Delta    ,PSV,Sony Computer Entertainment  ,SCE Japan Studio  ,N/A  ,N/A  ,0.23m,0.00m,0.08m,0.12m,0.02m,13th May 14  
Mega Man Battle Network 5: Team Colonel / Protoman    ,GBA,Capcom  ,Capcom  ,N/A  ,N/A  ,0.23m,0.16m,0.06m,N/A,0.00m,09th Dec 04  
Lunar Knights    ,DS,Konami  ,Kojima Productions  ,8.2  ,N/A  ,0.23m,0.17m,0.01m,0.04m,0.01m,06th Feb 07  
Ys Seven    ,PSP,Xseed Games  ,Nihon Falcom Corporation  ,7.6  ,N/A  ,0.23m,0.14m,N/A,0.08m,0.02m,17th Aug 10  
Star Ocean    ,SNES,Enix  ,tri-Ace  ,N/A  ,N/A  ,0.23m,N/A,N/A,0.23m,N/A,19th Jul 96  
Final Fantasy XI: Treasures of Aht Urhgan    ,PS2,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.23m,0.06m,0.05m,0.10m,0.02m,18th Apr 06  
Alundra    ,PS,Working Designs  ,Matrix Software  ,8.8  ,N/A  ,0.23m,0.13m,0.09m,N/A,0.01m,31st Dec 97  
.hack//G.U. Vol.2//Reminisce    ,PS2,Namco Bandai  ,CyberConnect2  ,6.2  ,N/A  ,0.23m,0.11m,0.09m,N/A,0.03m,08th May 07  
Valhalla Knights 2     ,PSP,Xseed Games  ,K2 LLC  ,5.0  ,N/A  ,0.23m,0.09m,0.00m,0.12m,0.01m,01st Oct 08  
Justice League Heroes    ,PSP,Warner Bros. Interactive  ,Snowblind Studios  ,N/A  ,N/A  ,0.23m,0.20m,0.01m,N/A,0.02m,22nd Nov 06  
Digimon World DS (JP sales)    ,DS,Namco Bandai  ,Namco Bandai Games America  ,N/A  ,N/A  ,0.23m,N/A,N/A,0.23m,N/A,07th Nov 06  
Risen 2: Dark Waters    ,PS3,Deep Silver  ,Piranha Bytes  ,5.5  ,N/A  ,0.23m,0.04m,0.14m,0.01m,0.03m,31st Jul 12  
Sword Art Online: Infinity Moment    ,PSP,Namco Bandai Games  ,Aquria  ,N/A  ,N/A  ,0.22m,N/A,N/A,0.22m,N/A,14th Mar 13  
Pokémon Gold/Pokémon Silver    ,3DS,Nintendo  ,Game Freak  ,N/A  ,N/A  ,0.22m,N/A,0.21m,N/A,0.01m,22nd Sep 17  
Skies of Arcadia Legends    ,GC,Sega  ,Overworks  ,8.6  ,N/A  ,0.22m,0.17m,0.04m,N/A,0.01m,27th Jan 03  
Breath of Fire    ,GBA,Capcom  ,Capcom  ,7.8  ,N/A  ,0.22m,0.11m,0.04m,0.06m,0.00m,13th Dec 01  
Luminous Arc 2    ,DS,Atlus  ,imageepoch Inc.  ,7.5  ,N/A  ,0.22m,0.20m,0.00m,N/A,0.02m,18th Nov 08  
The Legend of Heroes: Trails of Cold Steel II    ,PS3,Xseed Games  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.22m,0.05m,0.04m,0.11m,0.02m,06th Sep 16  
Dragon Quest Builders: Revive Alefgard    ,NS,Square Enix  ,Square Enix  ,8.0  ,N/A  ,0.22m,0.07m,0.07m,0.07m,0.01m,09th Feb 18  
Tales of Graces    ,Wii,Namco Bandai  ,Namco Tales Studio  ,N/A  ,N/A  ,0.22m,N/A,N/A,0.22m,N/A,10th Dec 09  
The Legend of Heroes: Trails in the Sky FC    ,PSP,Xseed Games  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.22m,0.10m,0.03m,0.06m,0.03m,29th Mar 11  
Kingdom Come: Deliverance    ,XOne,Deep Silver  ,Warhorse Studios  ,N/A  ,N/A  ,0.22m,0.14m,0.06m,N/A,0.02m,13th Feb 18  
Ragnarok DS    ,DS,Xseed Games  ,GungHo Works  ,7.0  ,N/A  ,0.22m,0.10m,N/A,0.11m,0.01m,16th Feb 10  
The Witch and the Hundred Knight    ,PS3,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.22m,0.08m,0.02m,0.10m,0.02m,25th Mar 14  
Magna Carta: Tears of Blood    ,PS2,Atlus  ,SoftMax  ,6.1  ,N/A  ,0.22m,0.11m,0.08m,N/A,0.03m,16th Nov 05  
Shin Megami Tensei: Persona    ,PSP,Atlus  ,Atlus Co.  ,7.6  ,N/A  ,0.22m,0.08m,N/A,0.13m,0.01m,22nd Sep 09  
Lords of the Fallen    ,XOne,Namco Bandai Games  ,DECK13 Interactive  ,N/A  ,N/A  ,0.22m,0.10m,0.10m,N/A,0.02m,28th Oct 14  
Risen 2: Dark Waters    ,PC,Deep Silver  ,Piranha Bytes  ,6.6  ,N/A  ,0.22m,N/A,0.19m,N/A,0.03m,26th Apr 12  
Growlanser: Heritage of War    ,PS2,Atlus  ,Career Soft  ,N/A  ,N/A  ,0.22m,0.11m,0.08m,N/A,0.03m,18th Sep 07  
Hunted: The Demon's Forge    ,X360,Bethesda Softworks  ,InXile Entertainment  ,6.0  ,N/A  ,0.22m,0.13m,0.07m,0.00m,0.02m,31st May 11  
Digimon World Re:Digitize    ,PSP,Namco Bandai Games  ,Tri-Crescendo  ,N/A  ,N/A  ,0.22m,N/A,N/A,0.22m,N/A,19th Jul 12  
Atelier Escha & Logy: Alchemists of the Dusk Sky    ,PS3,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.21m,0.06m,0.03m,0.10m,0.02m,11th Mar 14  
Lunar: Silver Star Story Complete    ,SAT,Kadokawa Shoten  ,Kadokawa Shoten  ,N/A  ,N/A  ,0.21m,N/A,N/A,0.21m,0.00m,04th Jul 97  
Heroes of Ruin    ,3DS,Square Enix  ,n-Space  ,6.6  ,N/A  ,0.21m,0.13m,0.07m,N/A,0.02m,17th Jul 12  
The Legend of Heroes: Trails of Cold Steel    ,PS3,Xseed Games  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.21m,0.06m,0.02m,0.12m,0.02m,22nd Dec 15  
The Bard's Tale    ,PS2,inXile Entertainment  ,InXile Entertainment  ,N/A  ,N/A  ,0.21m,0.10m,0.08m,N/A,0.03m,26th Oct 04  
Ys VIII: Lacrimosa of Dana    ,PS4,NIS America  ,Falcom  ,N/A  ,N/A  ,0.21m,0.08m,0.04m,0.08m,0.02m,12th Sep 17  
Radiant Historia: Perfect Chronology    ,3DS,Atlus  ,Atlus  ,8.1  ,N/A  ,0.21m,0.11m,0.03m,0.06m,0.01m,13th Feb 18  
The Chronicles of Narnia: Prince Caspian    ,DS,Disney Interactive Studios  ,Fall Line Studio  ,N/A  ,N/A  ,0.21m,0.19m,0.01m,N/A,0.02m,15th May 08  
Summoner 2    ,PS2,THQ  ,Volition Inc.  ,N/A  ,N/A  ,0.21m,0.10m,0.08m,N/A,0.03m,23rd Sep 02  
Valkyria Chronicles III: Unrecorded Chronicles    ,PSP,Unknown  ,Sega WOW Overworks  ,N/A  ,N/A  ,0.21m,N/A,N/A,0.21m,N/A,01st Jan 70  
Fallout 76    ,PC,Bethesda Softworks  ,Bethesda Game Studios  ,3.7  ,N/A  ,0.21m,0.12m,0.07m,N/A,0.02m,14th Nov 18  
Bastard!! Utsuro Naru Kamigami no Utsuwa    ,PS,Seta Corporation  ,Seta Corporation  ,N/A  ,N/A  ,0.21m,N/A,N/A,0.20m,0.01m,28th Dec 96  
Angel Blade: Neo Tokyo Guardians    ,PS,On Demand  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.21m,0.12m,0.08m,N/A,0.01m,03rd Jul 97  
Threads of Fate    ,PS,Square EA  ,SquareSoft  ,7.8  ,N/A  ,0.21m,0.12m,0.08m,N/A,0.01m,14th Jul 00  
PoPoLoCrois Monogatari II    ,PS,Sony Computer Entertainment  ,G-Artists  ,N/A  ,N/A  ,0.21m,N/A,N/A,0.20m,0.01m,27th Jan 00  
Tales of Phantasia: Narikiri Dungeon X    ,PSP,Namco Bandai  ,Alfa System  ,N/A  ,N/A  ,0.21m,N/A,N/A,0.21m,N/A,05th Aug 10  
Final Fantasy Fables: Chocobo's Dungeon    ,Wii,Square Enix  ,High Horse Entertainment  ,7.4  ,N/A  ,0.21m,0.09m,0.00m,0.11m,0.01m,08th Jul 08  
Blue Dragon Plus    ,DS,Ignition Entertainment  ,Mistwalker Corporation / Brownie Brown Inc. / Feelplus Inc.  ,6.5  ,N/A  ,0.21m,0.12m,0.03m,0.05m,0.01m,19th Feb 09  
Dragon's Dogma: Dark Arisen    ,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,0.21m,0.07m,0.07m,0.03m,0.03m,03rd Oct 17  
Shin Megami Tensei: Persona 3 (jp sales)    ,PS2,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,0.21m,N/A,N/A,0.21m,N/A,14th Aug 07  
The Lord of the Rings: War in the North    ,PC,Warner Bros. Interactive  ,Snowblind Studios  ,6.5  ,N/A  ,0.21m,0.07m,0.11m,N/A,0.03m,01st Nov 11  
Dragon Quest Monsters: Joker 3 - Professional    ,3DS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,09th Feb 17  
Kingdom Hearts: The Story So Far    ,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.20m,0.17m,N/A,N/A,0.04m,30th Oct 18  
EVE Online    ,PC,Simon & Schuster Interactive  ,CCP  ,N/A  ,N/A  ,0.20m,N/A,0.19m,N/A,0.01m,06th May 03  
Phantasy Star Online    ,DC,Sega  ,Sonic Team  ,8.9  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,29th Jan 01  
Shining Blade    ,PSP,Sega  ,Media.Vision  ,N/A  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,15th Mar 12  
Enchanted Arms    ,PS3,Ubisoft  ,From Software  ,5.9  ,N/A  ,0.20m,0.17m,0.01m,N/A,0.02m,03rd Apr 07  
Dragon Ball Z: Harukanaru Densetsu    ,DS,Atari  ,Bec  ,N/A  ,N/A  ,0.20m,0.19m,N/A,N/A,0.02m,05th Jun 07  
Dark Messiah of Might and Magic Elements    ,X360,Ubisoft  ,Arkane Studios / Floodgate Entertainment / Kuju Entertainment  ,5.0  ,N/A  ,0.20m,0.16m,0.02m,0.01m,0.02m,12th Feb 08  
Infinite Space    ,DS,Sega  ,PlatinumGames / Nude Maker  ,7.2  ,N/A  ,0.20m,0.06m,0.05m,0.07m,0.01m,16th Mar 10  
7th Dragon 2020    ,PSP,Sega  ,imageepoch Inc.  ,N/A  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,23rd Nov 11  
Ogre Battle Saga Episode Five: The March of the Black Queen    ,PS,Atlus  ,Quest Corporation  ,7.6  ,N/A  ,0.20m,0.06m,0.04m,0.09m,0.01m,31st Jul 97  
The Legend of Heroes: Ao no Kiseki    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,29th Sep 11  
Shining Hearts    ,PSP,Sega  ,Sega  ,N/A  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,16th Dec 10  
Marvel: Ultimate Alliance 2    ,DS,Activision  ,n-Space  ,N/A  ,N/A  ,0.20m,0.16m,0.03m,N/A,0.02m,15th Sep 09  
Treasure Hunter G    ,SNES,Square  ,Sting  ,N/A  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,24th May 96  
Record of Agarest War    ,X360,Aksys Games  ,Compile Heart  ,7.0  ,N/A  ,0.20m,0.18m,N/A,0.01m,0.01m,27th Apr 10  
Grandia II    ,DC,Ubisoft  ,Game Arts  ,8.6  ,N/A  ,0.20m,N/A,N/A,0.20m,0.00m,06th Dec 00  
Atelier Shallie: Alchemists of the Dusk Sea    ,PS3,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.20m,0.07m,0.03m,0.08m,0.02m,10th Mar 15  
Untold Legends: Dark Kingdom    ,PS3,Sony Online Entertainment  ,Sony Online Entertainment  ,N/A  ,N/A  ,0.20m,0.14m,0.02m,0.02m,0.02m,13th Nov 06  
Bleach: The 3rd Phantom    ,DS,Sega  ,Sega  ,N/A  ,N/A  ,0.20m,0.10m,0.02m,0.07m,0.01m,15th Sep 09  
Solatorobo: Red the Hunter    ,DS,Xseed Games  ,CyberConnect2  ,7.6  ,N/A  ,0.20m,0.08m,0.04m,0.07m,0.01m,27th Sep 11  
Two Worlds II    ,PC,SouthPeak Interactive  ,Reality Pump  ,6.9  ,N/A  ,0.20m,0.09m,0.09m,N/A,0.02m,08th Feb 11  
Ore no Shikabane o Koete Yuke    ,PSP,Sony Computer Entertainment  ,TBA  ,N/A  ,N/A  ,0.20m,N/A,N/A,0.20m,N/A,10th Nov 11  
Shin Megami Tensei: Strange Journey Redux    ,3DS,Atlus  ,Atlus  ,N/A  ,N/A  ,0.20m,0.08m,0.01m,0.10m,0.01m,15th May 18  
Baldur's Gate: Dark Alliance    ,XB,Interplay  ,Snowblind Studios  ,N/A  ,N/A  ,0.20m,0.15m,0.04m,N/A,0.01m,22nd Oct 02  
Mana Khemia 2: Fall of Alchemy    ,PS2,NIS America  ,Gust  ,8.2  ,N/A  ,0.20m,0.07m,0.05m,0.05m,0.02m,25th Aug 09  
The Hobbit    ,GBA,Sierra Entertainment  ,Saffire Corporation  ,6.5  ,N/A  ,0.19m,0.14m,0.05m,N/A,0.00m,11th Nov 03  
Odin Sphere: Leifthrasir    ,PSV,Atlus  ,Vanillaware  ,N/A  ,N/A  ,0.19m,0.05m,0.02m,0.10m,0.02m,07th Jun 16  
Rune Factory: Tides of Destiny    ,Wii,Natsume  ,Neverland Company  ,N/A  ,N/A  ,0.19m,0.13m,N/A,0.06m,0.01m,11th Oct 11  
Spectrobes: Origins    ,Wii,Disney Interactive Studios  ,Genki  ,7.4  ,N/A  ,0.19m,0.16m,0.02m,N/A,0.01m,18th Aug 09  
Breath of Fire II    ,GBA,Capcom  ,Capcom  ,8.6  ,N/A  ,0.19m,0.14m,0.05m,N/A,0.00m,16th Apr 02  
Shiren the Wanderer    ,Wii,Atlus  ,ChunSoft  ,7.4  ,N/A  ,0.19m,0.08m,N/A,0.11m,0.01m,09th Feb 10  
Breath of Fire: Dragon Quarter    ,PS2,Capcom  ,Capcom  ,7.6  ,N/A  ,0.19m,0.09m,0.07m,N/A,0.02m,16th Feb 03  
Enchanted Arms    ,X360,Ubisoft  ,From Software  ,6.9  ,N/A  ,0.19m,0.16m,0.02m,N/A,0.01m,29th Aug 06  
South Park: The Stick of Truth    ,PC,Ubisoft  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.19m,0.07m,0.10m,N/A,0.02m,04th Mar 14  
Final Fantasy XI: Online    ,X360,Square Enix  ,Square Enix  ,6.7  ,N/A  ,0.19m,0.17m,0.01m,N/A,0.01m,18th Apr 06  
Tales of the World: Narikiri Dungeon 2    ,GBA,Namco  ,Alfa System  ,N/A  ,N/A  ,0.19m,N/A,N/A,0.19m,0.00m,25th Oct 02  
Project X Zone 2    ,3DS,Namco Bandai Games  ,Monolith Soft  ,6.6  ,N/A  ,0.19m,0.06m,0.04m,0.09m,0.01m,16th Feb 16  
Arc Rise Fantasia    ,Wii,Ignition Entertainment  ,imageepoch Inc.  ,6.3  ,N/A  ,0.19m,0.12m,N/A,0.06m,0.01m,20th Jul 10  
Sudeki    ,XB,Microsoft Game Studios  ,Climax Group  ,N/A  ,N/A  ,0.19m,0.14m,0.04m,N/A,0.01m,20th Jul 04  
Dark Souls II    ,PC,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,0.19m,0.09m,0.08m,N/A,0.02m,24th Apr 14  
Lunar Legend    ,GBA,Ubisoft  ,Magic Rings  ,7.7  ,N/A  ,0.19m,0.14m,0.05m,N/A,0.00m,08th Dec 02  
Phantasy Star Universe    ,PS2,Sega  ,Sonic Team  ,6.4  ,N/A  ,0.19m,N/A,N/A,0.19m,N/A,24th Oct 06  
Fairy Fencer F    ,PS3,NIS America  ,Compile Heart  ,N/A  ,N/A  ,0.19m,0.05m,0.03m,0.09m,0.02m,16th Sep 14  
God Eater 3    ,PS4,Bandai Namco Entertainment  ,Bandai Namco Studios  ,N/A  ,N/A  ,0.19m,N/A,N/A,0.19m,N/A,08th Feb 19  
Risen     ,X360,Deep Silver  ,Piranha Bytes  ,5.9  ,N/A  ,0.19m,0.07m,0.11m,N/A,0.01m,23rd Feb 10  
Nostalgia    ,DS,Ignition Entertainment  ,Matrix Software / RED Entertainment  ,7.2  ,N/A  ,0.19m,0.16m,N/A,0.02m,0.01m,27th Oct 09  
Tokyo Xanadu    ,PSV,Aksys Games  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.19m,0.02m,N/A,0.16m,0.01m,30th Jun 17  
Half-Minute Hero    ,PSP,Xseed Games  ,Opus Studio  ,8.5  ,N/A  ,0.19m,0.08m,0.02m,0.07m,0.02m,13th Oct 09  
Little Battlers eXperience W    ,PSP,Level 5  ,Level 5  ,N/A  ,N/A  ,0.19m,N/A,N/A,0.19m,N/A,18th Oct 12  
La Pucelle: Tactics    ,PS2,Mastiff  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.19m,0.09m,0.07m,N/A,0.02m,04th May 04  
EverQuest Online Adventures: Frontiers    ,PS2,Sony Online Entertainment  ,Sony Online Entertainment  ,N/A  ,N/A  ,0.19m,0.09m,0.07m,N/A,0.02m,17th Nov 03  
Phantasy Star Online Ver. 2    ,DC,Sega  ,Sonic Team  ,8.3  ,N/A  ,0.19m,N/A,N/A,0.19m,0.00m,24th Sep 01  
Arcania: Gothic 4    ,PC,JoWood Productions  ,Spellbound Entertainment AG  ,5.8  ,N/A  ,0.18m,0.09m,0.08m,N/A,0.02m,19th Oct 10  
.hack//Quarantine Part 4: The Final Chapter    ,PS2,Bandai  ,CyberConnect2  ,6.8  ,N/A  ,0.18m,0.09m,0.07m,N/A,0.02m,14th Jan 04  
Disgaea DS    ,DS,NIS America  ,Nippon Ichi Software  ,8.0  ,N/A  ,0.18m,0.11m,0.01m,0.05m,0.01m,23rd Sep 08  
Ar tonelico 2: Melody of Metafalica    ,PS2,NIS America  ,Gust  ,7.2  ,N/A  ,0.18m,0.04m,0.03m,0.11m,0.01m,20th Jan 09  
Gauntlet: Seven Sorrows    ,XB,Midway Games  ,Midway Studios San Diego  ,N/A  ,N/A  ,0.18m,0.14m,0.04m,N/A,0.01m,12th Dec 05  
Conception II: Children of the Seven Stars    ,PSV,Atlus  ,Spike Chunsoft  ,N/A  ,N/A  ,0.18m,0.11m,N/A,0.04m,0.04m,15th Apr 14  
Chocobo no Fushigi Dungeon for WonderSwan    ,WS,Bandai  ,SquareSoft  ,N/A  ,N/A  ,0.18m,N/A,N/A,0.18m,0.00m,04th Mar 99  
Digimon Story: Cyber Sleuth    ,PSV,Namco Bandai Games  ,Media.Vision  ,N/A  ,N/A  ,0.18m,0.00m,N/A,0.18m,0.00m,02nd Feb 16  
The Elder Scrolls IV: Shivering Isles    ,X360,Bethesda Softworks  ,Bethesda Softworks  ,8.9  ,N/A  ,0.18m,0.17m,N/A,N/A,0.01m,16th Oct 07  
Might & Magic: Clash of Heroes    ,DS,Ubisoft  ,Capybara Games  ,8.6  ,N/A  ,0.18m,0.15m,0.02m,N/A,0.01m,01st Dec 09  
Super Robot Wars UX    ,3DS,Namco Bandai Games  ,Banpresto  ,N/A  ,N/A  ,0.18m,N/A,N/A,0.18m,N/A,14th Mar 13  
Mega Man X: Command Mission    ,PS2,Capcom  ,Capcom  ,N/A  ,N/A  ,0.18m,0.09m,0.07m,N/A,0.02m,21st Sep 04  
Moon    ,PS,ASCII Entertainment  ,Lovedelic  ,N/A  ,N/A  ,0.18m,N/A,N/A,0.17m,0.01m,16th Oct 97  
Trinity Universe    ,PS3,NIS America  ,Nippon Ichi Software / Gust  ,6.2  ,N/A  ,0.18m,0.07m,0.06m,0.03m,0.02m,29th Jun 10  
Shadow Madness    ,PS,Crave Entertainment  ,Crave Entertainment  ,N/A  ,N/A  ,0.18m,0.10m,0.07m,N/A,0.01m,30th Apr 99  
Tales of the Tempest    ,DS,Namco  ,Dimps Corporation  ,N/A  ,N/A  ,0.18m,N/A,N/A,0.18m,N/A,26th Oct 06  
Summon Night 4    ,PS2,Banpresto  ,Flight-Plan  ,N/A  ,N/A  ,0.18m,N/A,N/A,0.18m,N/A,30th Nov 06  
Time and Eternity    ,PS3,NIS America  ,imageepoch Inc.  ,N/A  ,N/A  ,0.17m,0.06m,0.03m,0.06m,0.02m,16th Jul 13  
SaGa 2: Hihou Densetsu - Goddess of Destiny    ,DS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,17th Sep 09  
Dungeon Siege III    ,PC,Square Enix  ,Obsidian Entertainment  ,7.3  ,N/A  ,0.17m,0.08m,0.08m,N/A,0.02m,21st Jun 11  
The Secret World    ,PC,Electronic Arts  ,Funcom  ,N/A  ,N/A  ,0.17m,0.07m,0.08m,N/A,0.02m,03rd Jul 12  
Hanjuku Eiyuu Tai 3D    ,PS2,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,26th Jun 03  
.hack//G.U. Vol.3//Redemption    ,PS2,Namco Bandai  ,CyberConnect2  ,5.7  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,10th Sep 07  
Ar nosurge: Ode to an Unborn Star    ,PS3,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.17m,0.05m,0.04m,0.06m,0.02m,23rd Sep 14  
Space Griffon VF-9    ,PS,Atlus  ,Panther Software  ,N/A  ,N/A  ,0.17m,0.02m,0.02m,0.12m,0.01m,25th Nov 95  
.hack//G.U. Vol.1//Rebirth    ,PS2,Namco Bandai  ,CyberConnect2  ,6.6  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,24th Oct 06  
Magical Starsign (US sales)    ,DS,Nintendo  ,Brownie Brown  ,N/A  ,N/A  ,0.17m,0.14m,0.02m,N/A,N/A,23rd Oct 06  
Final Fantasy V    ,PS,SquareSoft  ,SquareSoft  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.16m,0.01m,30th Sep 99  
Hyperdimension Neptunia Victory    ,PS3,Compile Heart  ,Idea Factory  ,N/A  ,N/A  ,0.17m,0.05m,0.04m,0.06m,0.02m,21st Mar 13  
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales)    ,PS2,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,12th May 09  
Far East of Eden II: Manji Maru    ,PS2,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,02nd Oct 03  
Lost Kingdoms    ,GC,Activision  ,From Software  ,7.3  ,N/A  ,0.17m,0.10m,0.02m,0.04m,0.00m,27th May 02  
PoPoLoCrois: Hajimari no Bouken    ,PS2,Sony Computer Entertainment  ,SCEA  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,20th Jun 02  
Dungeon Siege: Throne of Agony    ,PSP,2K Games  ,SuperVillain Studios  ,N/A  ,N/A  ,0.16m,0.13m,0.02m,N/A,0.02m,30th Oct 06  
Eiyuu Densetsu: Zero no Kiseki    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,30th Sep 10  
King's Field    ,PS,ASCII Entertainment  ,From Software  ,7.1  ,N/A  ,0.16m,0.09m,0.06m,N/A,0.01m,31st Dec 95  
Digimon Story: Cyber Sleuth - Hacker's Memory    ,PS4,Namco Bandai Games  ,Media.Vision  ,N/A  ,N/A  ,0.16m,0.05m,0.05m,0.04m,0.02m,19th Jan 18  
Summon Night EX-Thesis: Yoake no Tsubasa    ,PS2,Banpresto  ,Flight-Plan  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,04th Aug 05  
Eragon    ,DS,Sierra Entertainment  ,Amaze Entertainment  ,6.8  ,N/A  ,0.16m,0.13m,0.02m,N/A,0.01m,14th Nov 06  
Culdcept SAGA    ,X360,Namco Bandai  ,OmiyaSoft  ,7.7  ,N/A  ,0.16m,0.12m,N/A,0.03m,0.01m,05th Feb 08  
.hack//G.U. Vol.2//Reminisce (jp sales)    ,PS2,Namco Bandai  ,CyberConnect2  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,08th May 07  
Pillars of Eternity    ,PS4,Paradox Interactive   ,Obsidian Entertainment  ,8.3  ,N/A  ,0.16m,0.11m,0.02m,N/A,0.03m,29th Aug 17  
Valkyria Revolution    ,PS4,Sega  ,Media.Vision  ,N/A  ,N/A  ,0.16m,0.04m,0.03m,0.07m,0.02m,27th Jun 17  
Mugen Souls    ,PS3,NIS America  ,Compile Heart  ,N/A  ,N/A  ,0.16m,0.04m,0.03m,0.08m,0.01m,30th Sep 12  
Xenoblade Chronicles 2: Torna ~ The Golden Country    ,NS,Nintendo  ,Monolith Soft  ,7.5  ,N/A  ,0.16m,0.08m,0.05m,0.02m,0.01m,21st Sep 18  
Kingdom Hearts: Birth by Sleep - Final Mix    ,PSP,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,20th Jan 11  
Toriko: Gourmet Monsters!    ,3DS,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,13th Dec 12  
Tales of Destiny: Director's Cut    ,PS2,Namco Bandai  ,Namco Tales Studio  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,31st Jan 08  
Rondo of Swords (US sales)    ,DS,Atlus  ,Success  ,N/A  ,N/A  ,0.16m,0.16m,N/A,N/A,N/A,15th Apr 08  
Lufia: Curse of the Sinistrals    ,DS,Natsume  ,Neverland Company  ,7.8  ,N/A  ,0.16m,0.11m,N/A,0.03m,0.01m,12th Oct 10  
Atelier Iris: Eternal Mana    ,PS2,NIS America  ,Gust  ,7.2  ,N/A  ,0.15m,0.08m,0.06m,N/A,0.02m,28th Jun 05  
Dragon Ball Z: Harukanaru Densetsu (JP sales)    ,DS,Atari  ,Bec  ,N/A  ,N/A  ,0.15m,N/A,0.00m,0.15m,N/A,05th Jun 07  
