title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
PAC-MAN and the Ghostly Adventures    ,WiiU,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,0.06m,0.03m,0.02m,N/A,0.01m,29th Oct 13  
Vexx    ,GC,Acclaim Entertainment  ,Acclaim Studios Austin  ,6.4  ,N/A  ,0.06m,0.05m,0.01m,N/A,0.00m,10th Feb 03  
Disney's Kim Possible: Global Gemini    ,DS,Disney Interactive Studios  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.06m,0.05m,0.01m,N/A,0.00m,13th Feb 07  
Oddworld: Munch's Oddysee    ,GBA,THQ  ,ART Co.  ,N/A  ,N/A  ,0.06m,0.04m,0.02m,N/A,0.00m,24th Sep 03  
Impossible Mission    ,PSP,System 3 Arcade Software  ,System 3 Software  ,N/A  ,N/A  ,0.06m,N/A,0.04m,N/A,0.01m,31st Aug 07  
Pop'n TwinBee: Rainbow Bell Adventure    ,SNES,Konami  ,Konami  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,0.00m,01st Jan 94  
Flip's Twisted World    ,Wii,Majesco  ,Frozen North Productions  ,N/A  ,N/A  ,0.06m,0.05m,N/A,N/A,0.00m,25th Oct 10  
Burning Rangers    ,SAT,Sega  ,Sonic Team  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,0.00m,31st May 98  
Dr. Muto    ,XB,Midway Games  ,Midway  ,N/A  ,N/A  ,0.06m,0.04m,0.01m,N/A,0.00m,19th Nov 02  
Shantae: Half-Genie Hero    ,WiiU,WayForward Technologies  ,Way Forward Technologies  ,N/A  ,N/A  ,0.06m,0.05m,N/A,N/A,0.01m,01st Apr 16  
Doraemon 4: Nobita to Toki no Okoku    ,SNES,Epoch  ,Agenda  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,0.00m,15th Dec 95  
The End is Nigh    ,NS,Nicalis  ,Edmund McMillen  ,N/A  ,N/A  ,0.06m,0.05m,N/A,N/A,0.01m,12th Dec 17  
Mega Man 8 Anniversary Collector's Edition    ,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,28th Feb 97  
Whiplash    ,XB,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,N/A  ,0.06m,0.04m,0.01m,N/A,0.00m,18th Nov 03  
Pucca Power Up    ,DS,UFO Interactive  ,Rising Star Games  ,N/A  ,N/A  ,0.06m,0.04m,0.02m,N/A,0.00m,13th Sep 11  
Space Chimps    ,DS,Brash Entertainment  ,Red Tribe  ,N/A  ,N/A  ,0.06m,0.05m,0.00m,N/A,0.00m,15th Jul 08  
Walt Disney Pictures Presents Enchanted    ,DS,Disney Interactive Studios  ,Altron  ,N/A  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,06th Nov 07  
Owlboy    ,NS,Soedesco  ,D-Pad Studios  ,9.0  ,N/A  ,0.05m,0.03m,0.01m,N/A,0.01m,29th May 18  
Shaman King: Soul Fight    ,GC,Bandai  ,Tuning Electronic  ,N/A  ,N/A  ,0.05m,N/A,N/A,0.05m,0.00m,28th Mar 03  
Zapper: One Wicked Cricket!     ,XB,Infogrames  ,Blitz Games  ,5.2  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,03rd Nov 02  
Sitting Ducks    ,PS2,Hip Interactive  ,Asobo Studio  ,N/A  ,N/A  ,0.05m,0.03m,0.02m,N/A,0.01m,01st Jul 04  
Mighty No. 9    ,WiiU,Deep Silver  ,Comcept  ,N/A  ,N/A  ,0.05m,0.03m,0.01m,N/A,0.01m,21st Jun 16  
Mirror's Edge    ,PC,Electronic Arts  ,EA Digital Illusions CE  ,N/A  ,N/A  ,0.05m,N/A,0.05m,N/A,0.01m,12th Jan 09  
Drill Dozer    ,GBA,Nintendo  ,Game Freak  ,7.9  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,06th Feb 06  
Death Jr. II: Root of Evil    ,PSP,Konami  ,Backbone Entertainment  ,6.9  ,N/A  ,0.05m,0.05m,0.00m,N/A,0.00m,31st Oct 06  
Dynamite Headdy    ,GEN,Sega  ,"Treasure Co., Ltd.  ",N/A  ,N/A  ,0.05m,N/A,N/A,0.05m,0.00m,04th Aug 94  
Dragon's Lair 3D: Return to the Lair    ,XB,Ubisoft  ,Dragonstone Software  ,N/A  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,18th Nov 02  
Little Nightmares    ,NS,Bandai Namco Entertainment  ,Tarsier Studios  ,N/A  ,N/A  ,0.05m,N/A,0.02m,0.03m,0.00m,18th May 18  
Disney's PK: Out of the Shadows    ,GC,Ubisoft  ,Ubisoft  ,4.0  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,03rd Dec 02  
Bubsy: The Woolies Strike Back    ,PS4,Accolade  ,Black Forest Games  ,N/A  ,N/A  ,0.05m,0.04m,N/A,N/A,0.01m,31st Oct 17  
Piglet's Big Game    ,GC,Gotham Games  ,Doki Denki  ,N/A  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,19th Mar 03  
Piglet's Big Game    ,GBA,THQ  ,Doki Denki  ,N/A  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,02nd Feb 03  
Max & the Magic Marker    ,DS,Unknown  ,Press Play  ,N/A  ,N/A  ,0.05m,N/A,0.05m,N/A,0.00m,30th Jul 11  
Over the Hedge: Hammy Goes Nuts!    ,PSP,Activision  ,Amaze Entertainment  ,N/A  ,N/A  ,0.05m,0.05m,N/A,N/A,0.00m,21st Nov 06  
Blues Brothers 2000    ,N64,Titus  ,Player 1  ,4.9  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,16th Nov 00  
Chameleon Twist 2    ,N64,Sunsoft  ,Japan Supply System  ,N/A  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,31st Mar 99  
Scribblenauts: Showdown    ,PS4,Warner Bros. Interactive  ,Shiver Games  ,N/A  ,N/A  ,0.05m,0.04m,N/A,N/A,0.01m,06th Mar 18  
DuckTales: Remastered    ,PS3,Capcom  ,WayForward  ,8.6  ,N/A  ,0.05m,0.01m,0.04m,N/A,0.01m,13th Aug 13  
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.    ,GC,Global Star Software  ,High Voltage Software  ,N/A  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,16th Oct 05  
Stretch Panic    ,PS2,Conspiracy Entertainment  ,"Treasure Co., Ltd.  ",N/A  ,N/A  ,0.05m,0.02m,0.02m,N/A,0.01m,28th Aug 01  
George of The Jungle and the Search for the Secret    ,DS,Crave Entertainment  ,Crave Entertainment  ,N/A  ,N/A  ,0.05m,0.05m,0.00m,N/A,0.00m,11th Mar 08  
Woody Woodpecker: Escape from Buzz Buzzard Park    ,PS2,DreamCatcher Interactive  ,EKO System  ,N/A  ,N/A  ,0.05m,0.02m,0.02m,N/A,0.01m,19th Feb 02  
Toki Collector's Edition    ,NS,Microids  ,Golgoth Studio  ,N/A  ,N/A  ,0.05m,0.04m,N/A,N/A,0.01m,22nd Nov 18  
Nicktoons: Attack of the Toybots    ,DS,THQ  ,Natsume  ,N/A  ,N/A  ,0.05m,0.04m,0.00m,N/A,0.00m,23rd Oct 07  
Johnny Bazookatone    ,PS,U.S. Gold  ,Arc Developments  ,N/A  ,N/A  ,0.05m,0.03m,0.02m,N/A,0.00m,01st Jan 96  
Silhouette Mirage    ,PS,Working Designs  ,"Treasure Co., Ltd.  ",N/A  ,N/A  ,0.05m,0.03m,0.02m,N/A,0.00m,31st Dec 99  
Ultimate Ghosts 'n Goblins (JP sales)    ,PSP,Capcom  ,Capcom  ,N/A  ,N/A  ,0.05m,N/A,N/A,0.05m,N/A,29th Aug 06  
Wonder Boy: The Dragon's Trap (Remake)    ,NS,DotEmu  ,Lizardcube  ,7.4  ,7.5  ,0.05m,0.04m,N/A,N/A,0.01m,18th Apr 17  
Gem Smashers    ,Wii,Crave Entertainment  ,Frame Studios Interactive  ,N/A  ,N/A  ,0.05m,0.04m,N/A,N/A,0.00m,08th Nov 11  
Mighty No. 9    ,XOne,Eidos Interactive Ltd  ,Comcept  ,N/A  ,N/A  ,0.05m,0.04m,N/A,N/A,0.01m,01st Jul 15  
Frogger: Ancient Shadow    ,GC,Konami  ,Hudson Soft  ,N/A  ,N/A  ,0.05m,0.04m,0.01m,N/A,0.00m,27th Sep 05  
Owlboy    ,PS4,Soedesco  ,D-Pad Studios  ,N/A  ,N/A  ,0.05m,0.04m,N/A,N/A,0.01m,29th May 18  
Crazy Chicken: Atlantis Quest    ,DS,Mumbo Jumbo  ,Phenomedia  ,N/A  ,N/A  ,0.05m,0.04m,N/A,N/A,0.00m,02nd Jun 09  
The Berenstain Bears and the Spooky Old Tree    ,GBA,Namco  ,Program-Ace  ,N/A  ,N/A  ,0.05m,0.03m,0.01m,N/A,0.00m,20th Sep 05  
Futurama    ,XB,VU Games  ,Unique Development Studios Sweden  ,N/A  ,N/A  ,0.05m,0.03m,0.01m,N/A,0.00m,14th Aug 03  
The Tale of Despereaux    ,Wii,Brash Entertainment  ,Sensory Sweep Studios  ,N/A  ,N/A  ,0.04m,0.04m,0.00m,N/A,0.00m,02nd Dec 08  
Disney's Donald Duck: Goin' Quackers    ,GC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,25th Mar 02  
Trine 2: Director's Cut    ,WiiU,Frozenbyte  ,Frozenbyte  ,7.8  ,N/A  ,0.04m,N/A,0.04m,N/A,0.00m,18th Nov 12  
Gem Smashers    ,3DS,Crave Entertainment  ,Frame Studios Interactive  ,N/A  ,N/A  ,0.04m,0.04m,N/A,N/A,0.00m,08th Nov 11  
Sonic the Hedgehog 2    ,GG,Sega  ,Aspect  ,N/A  ,N/A  ,0.04m,N/A,N/A,0.04m,N/A,17th Nov 92  
Justice League: Chronicles    ,GBA,Midway Games  ,Full Fat  ,3.5  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,12th Nov 03  
Paw Patrol on a Roll    ,XOne,Outright Games  ,Outright Games  ,N/A  ,N/A  ,0.04m,0.04m,N/A,N/A,0.00m,23rd Oct 18  
INSIDE / LIMBO Double Pack    ,PS4,505 Games  ,Playdead  ,N/A  ,N/A  ,0.04m,0.04m,N/A,N/A,0.01m,12th Sep 17  
Go Go Ackman 3    ,SNES,Banpresto  ,Aspect  ,N/A  ,N/A  ,0.04m,N/A,N/A,0.04m,0.00m,15th Dec 95  
Myth Makers: Trixie in Toyland    ,Wii,Conspiracy Entertainment  ,Data Design Interactive  ,N/A  ,N/A  ,0.04m,0.04m,N/A,N/A,0.00m,24th Jun 08  
Scaler    ,XB,Global Star Software  ,Artificial Mind & Movement  ,N/A  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,20th Oct 04  
The Kore Gang    ,Wii,Atari  ,SnapDragon Games  ,N/A  ,N/A  ,0.04m,0.04m,0.00m,N/A,0.00m,08th Nov 11  
Wondership Q    ,PSV,Cygames  ,Miracle Positive  ,N/A  ,N/A  ,0.04m,N/A,N/A,0.04m,N/A,19th Nov 15  
Catwoman    ,GBA,Electronic Arts  ,Magic Pockets  ,6.1  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,20th Jul 04  
Mega Man X Legacy Collection 1+2    ,XOne,Capcom Entertainment  ,Digital Eclipse Software  ,N/A  ,N/A  ,0.04m,0.04m,N/A,N/A,0.00m,24th Jul 18  
Looney Tunes Duck Dodgers Starring: Daffy Duck    ,N64,Infogrames  ,Paradigm Entertainment  ,N/A  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,16th Sep 00  
Superman: Countdown to Apokolips    ,GBA,Atari  ,Mistic Software  ,N/A  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,26th Mar 03  
Dragon's Lair 3D: Return to the Lair    ,GC,Encore  ,Dragonstone Software  ,N/A  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,22nd Dec 02  
Mission: Impossible - Operation Surma    ,GBA,Atari  ,M4 Entertainment  ,N/A  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,02nd Dec 03  
DuckTales: Remastered    ,X360,Capcom  ,WayForward  ,N/A  ,N/A  ,0.04m,0.03m,N/A,N/A,0.00m,12th Nov 13  
E.T. The Extra-Terrestrial: Interplanetary Mission    ,PS,Ubisoft  ,Santa Cruz Games  ,N/A  ,N/A  ,0.04m,0.02m,0.01m,N/A,0.00m,30th Dec 02  
Wonder Boy: The Dragon's Trap (Remake)    ,PS4,DotEmu  ,Lizardcube  ,N/A  ,N/A  ,0.04m,0.03m,N/A,N/A,0.01m,18th Apr 17  
Garfield: The Search for Pooky    ,GBA,Game Factory  ,InterActive Vision Games  ,N/A  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,14th Nov 05  
Scaler    ,GC,Global Star Software  ,Artificial Mind & Movement  ,7.3  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,17th Nov 04  
Scribblenauts: Showdown    ,XOne,Warner Bros. Interactive  ,Shiver Games  ,N/A  ,N/A  ,0.04m,0.03m,N/A,N/A,0.00m,06th Mar 18  
Trine 2    ,PC,Frozenbyte  ,Frozenbyte  ,N/A  ,N/A  ,0.04m,N/A,0.03m,N/A,0.01m,07th Dec 11  
The Ant Bully    ,GBA,Midway Games  ,Artificial Mind and Movement  ,5.2  ,N/A  ,0.04m,0.03m,0.01m,N/A,0.00m,24th Jul 06  
Castlevania Bloodlines    ,GEN,Konami  ,Konami  ,N/A  ,N/A  ,0.04m,N/A,N/A,0.04m,N/A,17th Mar 94  
Sabre Wulf    ,GBA,THQ  ,Rare Ltd.  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,09th Jun 04  
Salt and Sanctuary    ,NS,Leadman Games  ,Ska Studios  ,N/A  ,N/A  ,0.03m,0.03m,N/A,N/A,0.00m,11th Dec 18  
An American Tail: Fievel's Gold Rush    ,GBA,Crave Entertainment  ,Hokus Pokus  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,02nd May 03  
James Pond: Codename Robocod    ,GBA,Valcon Games  ,Vectordean  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,16th Aug 05  
Sayonara Umihara Kawase    ,3DS,Natsume  ,Studio Saizensen  ,N/A  ,N/A  ,0.03m,N/A,N/A,0.03m,N/A,20th Mar 14  
Shantae: Half-Genie Hero    ,PSV,Xseed Games  ,Way Forward Technologies  ,N/A  ,N/A  ,0.03m,0.02m,N/A,N/A,0.01m,20th Dec 16  
Max & the Magic Marker    ,Wii,Unknown  ,Press Play  ,N/A  ,N/A  ,0.03m,N/A,0.03m,N/A,0.00m,30th Jul 11  
The Peanuts Movie: Snoopy's Grand Adventure    ,PS4,Activision  ,Behaviour Interactive  ,N/A  ,N/A  ,0.03m,N/A,0.03m,N/A,0.00m,03rd Nov 15  
Earthworm Jim 2    ,GBA,Majesco  ,Super Empire  ,4.7  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,31st May 02  
Flashback    ,NS,Maximum Games  ,Paul Cuisset  ,N/A  ,N/A  ,0.03m,0.01m,0.02m,N/A,0.00m,20th Nov 18  
de Blob 2    ,NS,THQ Nordic  ,THQ Nordic  ,N/A  ,N/A  ,0.03m,0.03m,N/A,N/A,0.00m,28th Aug 18  
The Flintstones: Big Trouble in Bedrock    ,GBA,Crave Entertainment  ,H2O Entertainment  ,4.0  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,09th Dec 01  
Tork: Prehistoric Punk    ,XB,Ubisoft  ,Tiwak SAS  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,12th Jan 05  
Disney Epic Mickey: The Power of Illusion    ,3DS,Disney Interactive Studios  ,DreamRift  ,N/A  ,N/A  ,0.03m,0.00m,0.03m,N/A,N/A,18th Nov 12  
Totally Spies!    ,GBA,Atari  ,Mistic Software  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,15th Nov 05  
Garfield: A Tale of Two Kitties    ,DS,Game Factory  ,Two Tribes  ,N/A  ,N/A  ,0.03m,0.03m,0.00m,N/A,0.00m,17th Oct 06  
Sitting Ducks    ,GBA,Hip Interactive  ,Light and Shadow Productions  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,29th Jun 04  
Dr. Muto    ,GC,Midway Games  ,Midway  ,7.5  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,17th Dec 02  
Mega Man X Legacy Collection 1+2    ,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,0.03m,N/A,N/A,0.03m,N/A,24th Jul 18  
Super Meat Boy: Ultra Edition!    ,PC,Unknown  ,Team Meat  ,N/A  ,N/A  ,0.03m,N/A,0.02m,N/A,0.01m,05th Apr 11  
N+    ,PSP,Atari  ,SilverBirch Studios  ,N/A  ,N/A  ,0.03m,0.03m,N/A,N/A,0.00m,26th Aug 08  
Ratatouille    ,PC,THQ  ,Asobo Studio  ,6.0  ,N/A  ,0.03m,0.01m,0.01m,N/A,0.00m,26th Jun 07  
Klonoa 2: Dream Champ Tournament    ,GBA,Namco  ,Namco  ,8.1  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,23rd Feb 05  
Putty Squad    ,PSV,Maximum Games  ,System 3  ,N/A  ,N/A  ,0.03m,0.01m,0.01m,N/A,0.01m,22nd Apr 14  
Starshot: Space Circus Fever    ,N64,Infogrames  ,Infogrames  ,5.2  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,30th Jun 99  
Rayman 3: Hoodlum Havoc    ,PC,Ubisoft  ,Ubisoft  ,8.2  ,N/A  ,0.03m,N/A,0.03m,N/A,0.00m,24th Mar 03  
INSIDE / LIMBO Double Pack    ,XOne,505 Games  ,Playdead  ,N/A  ,N/A  ,0.03m,0.03m,N/A,N/A,0.00m,12th Sep 17  
Disney's Aladdin    ,GBA,Capcom  ,Disney Interactive  ,5.9  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,28th Sep 04  
Popeye: Rush for Spinach    ,GBA,Namco  ,Magic Pockets  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,24th Apr 05  
Wallace & Gromit in Project Zoo    ,XB,BAM! Entertainment  ,Frontier Developments  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,14th Oct 03  
Monsters vs. Aliens    ,PC,Activision  ,Beenox  ,N/A  ,N/A  ,0.03m,0.01m,0.01m,N/A,0.00m,24th Mar 09  
Animaniacs: The Great Edgar Hunt    ,GC,Ignition Entertainment  ,Warthog  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,18th Sep 05  
The Peanuts Movie: Snoopy's Grand Adventure    ,3DS,Activision  ,Behaviour Interactive  ,N/A  ,N/A  ,0.03m,N/A,0.03m,N/A,0.00m,03rd Nov 15  
Braid    ,PC,Number None  ,Number None Inc.  ,8.8  ,N/A  ,0.03m,N/A,0.03m,N/A,0.00m,10th Apr 09  
CID The Dummy    ,PSP,O-Games  ,Twelve Games  ,N/A  ,N/A  ,0.03m,0.02m,0.00m,N/A,0.00m,07th Jul 09  
Frogger: Ancient Shadow    ,XB,Konami  ,Hudson Soft  ,N/A  ,N/A  ,0.03m,0.02m,0.01m,N/A,0.00m,28th Sep 05  
OlliOlli: Epic Combo Edition    ,PS4,Badland Studio  ,Roll7  ,N/A  ,N/A  ,0.03m,0.02m,N/A,N/A,0.01m,26th Jul 16  
The Adventures of Lomax    ,PS,Psygnosis  ,Psygnosis  ,N/A  ,N/A  ,0.03m,0.01m,0.01m,N/A,0.00m,31st Oct 96  
Hermie Hopperhead: Scrap Panic    ,PS,Sony Computer Entertainment  ,Yuke's Media Creations  ,N/A  ,N/A  ,0.03m,N/A,N/A,0.02m,0.00m,29th Sep 95  
Super Monkey Ball Adventure    ,PS2,Sega  ,Traveller's Tales  ,N/A  ,N/A  ,0.03m,0.01m,0.01m,N/A,0.00m,01st Aug 06  
CID The Dummy    ,Wii,O-Games  ,Twelve Games  ,N/A  ,N/A  ,0.03m,0.02m,0.00m,N/A,0.00m,30th Jun 09  
Marker Man Adventures    ,DS,Majesco  ,Glyphic Entertainment  ,N/A  ,N/A  ,0.03m,0.02m,N/A,N/A,0.00m,18th Aug 09  
Open Season    ,PS2,Ubisoft  ,Ubisoft Montreal  ,6.4  ,N/A  ,0.03m,0.01m,0.01m,N/A,0.00m,19th Sep 06  
Monster Boy and the Cursed Kingdom     ,PS4,FDG Entertainment  ,Game Atelier  ,N/A  ,N/A  ,0.03m,0.02m,N/A,N/A,0.00m,06th Nov 18  
Rock 'N' Roll Adventures    ,Wii,Conspiracy Entertainment  ,Data Design Interactive  ,N/A  ,N/A  ,0.03m,0.02m,N/A,N/A,0.00m,11th Oct 07  
Rad Rodgers    ,PS4,THQ Nordic  ,3D Realms  ,N/A  ,7.0  ,0.02m,0.02m,N/A,N/A,0.00m,21st Feb 18  
"Ed, Edd n Eddy: The Mis-Edventures    ",XB,Midway Games  ,A2M  ,N/A  ,N/A  ,0.02m,0.02m,0.01m,N/A,0.00m,03rd Nov 05  
Peter Pan in Disney's Return to Never Land    ,PS,Sony Computer Entertainment  ,Doki Denki  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,14th Feb 02  
George of the Jungle and the Search for the Secret    ,Wii,Crave Entertainment  ,Crave Entertainment  ,N/A  ,N/A  ,0.02m,0.02m,0.00m,N/A,0.00m,18th Mar 08  
Blender Bros.    ,GBA,Atari  ,Hudson  ,7.4  ,N/A  ,0.02m,0.02m,0.01m,N/A,0.00m,15th Apr 02  
Ice Age: Dawn of the Dinosaurs    ,PC,Activision  ,Eurocom Entertainment Software  ,6.8  ,N/A  ,0.02m,0.02m,0.00m,N/A,0.00m,30th Jun 09  
Kung Fu Panda    ,PC,Activision  ,Beenox  ,N/A  ,N/A  ,0.02m,N/A,0.02m,N/A,0.00m,03rd Jun 08  
Steal Princess    ,DS,Atlus  ,Climax Entertainment  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,19th May 09  
Flipping Death    ,PS4,Rising Star   ,Zoink Games  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,16th Oct 18  
The Liar Princess and the Blind Prince     ,PS4,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,30th Mar 19  
Casper: Spirit Dimensions    ,GC,TDK Mediactive  ,Lucky Chicken Games  ,N/A  ,N/A  ,0.02m,0.02m,0.00m,N/A,0.00m,15th Oct 02  
Kao Challengers    ,PSP,Atari  ,Tate Interactive  ,N/A  ,N/A  ,0.02m,0.02m,0.00m,N/A,0.00m,29th Mar 06  
Spider-Man 3    ,PC,Activision  ,Beenox  ,6.2  ,N/A  ,0.02m,0.02m,0.00m,N/A,0.00m,04th May 07  
Hoppie    ,DS,Jack of All Games  ,Jack of All Games  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,07th Sep 11  
Prehistorik Man    ,GBA,Titus  ,Titus Software  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,16th Oct 01  
Ruff Trigger: The Vanocore Conspiracy    ,PS2,Natsume  ,Playstos Entertainment  ,5.9  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,28th Jun 06  
Malice    ,PS2,Mud Duck Productions  ,Argonaut Games  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,02nd Jun 04  
The Liar Princess and the Blind Prince     ,NS,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,30th Mar 19  
Runner3    ,NS,Nicalis  ,Choice Provisions  ,7.5  ,9.0  ,0.02m,0.02m,N/A,N/A,0.00m,22nd May 18  
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.    ,XB,Global Star Software  ,High Voltage Software  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,11th Oct 05  
Gon: BakuBakuBakuBaku Adventure    ,3DS,Namco Bandai Games  ,Bandai Namco Games  ,N/A  ,N/A  ,0.02m,N/A,N/A,0.02m,N/A,14th Jun 12  
Rainbow Islands Revolution    ,DS,Codemasters  ,Taito Corporation  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,03rd Oct 06  
SteamWorld Dig 2    ,PS4,Rising Star Games  ,Image & Form Games  ,N/A  ,N/A  ,0.02m,0.01m,N/A,N/A,0.00m,19th Jun 18  
Garfield's Nightmare    ,DS,Game Factory  ,Shin'en  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,04th Sep 07  
Barnyard Blast: Swine of the Night    ,DS,DSI Games  ,"Sanuk Software Co., Ltd.  ",N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,15th Feb 08  
Ozzy & Drix    ,GBA,Midway Games  ,Raylight Studios  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,16th Dec 03  
Rad Rodgers    ,XOne,THQ Nordic  ,3D Realms  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,21st Feb 18  
Spirits & Spells    ,GC,DreamCatcher Interactive  ,Wanadoo  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,24th Sep 03  
Runbow    ,3DS,Nighthawk Interactive  ,13AM Games  ,N/A  ,N/A  ,0.02m,0.02m,N/A,N/A,0.00m,20th Jun 17  
Cookie & Cream    ,DS,Agetec  ,From Software  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,02nd Jul 07  
The Incredibles: Rise of the Underminer    ,PC,THQ  ,Heavy Iron Studios  ,6.7  ,N/A  ,0.02m,0.01m,N/A,N/A,0.00m,24th Oct 05  
Kao the Kangaroo Round 2    ,GC,Atari  ,Tate Interactive  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,29th Mar 06  
Ratchet & Clank Collection    ,PSV,Sony Computer Entertainment  ,Mass Media  ,N/A  ,N/A  ,0.02m,N/A,0.01m,N/A,0.00m,29th Jul 14  
Gummy Bears Magical Medallion    ,Wii,Storm City Games  ,Storm City Games  ,N/A  ,N/A  ,0.02m,0.01m,N/A,N/A,0.00m,21st Jun 11  
Kao the Kangaroo Round 2    ,PS2,Atari  ,Tate Interactive  ,N/A  ,N/A  ,0.02m,0.01m,0.01m,N/A,0.00m,29th Mar 06  
Dragon Tales: Dragon Adventures    ,GBA,NewKidCo  ,Handheld Games  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,01st Jan 04  
Rayman 10th Anniversary    ,GBA,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.02m,0.01m,0.00m,N/A,0.00m,06th Sep 05  
Wall-E    ,PC,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,0.02m,N/A,0.01m,N/A,0.00m,24th Jun 08  
DuckTales: Remastered    ,PC,Capcom  ,WayForward  ,N/A  ,N/A  ,0.02m,N/A,0.01m,N/A,0.00m,13th Aug 13  
The Peanuts Movie: Snoopy's Grand Adventure    ,X360,Activision  ,Behaviour Interactive  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,03rd Nov 15  
NiGHTS into dreams...    ,PS2,Sega  ,Sonic Team  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,21st Feb 08  
Sonic Mania    ,PC,Sega  ,PagodaWest Games  ,N/A  ,N/A  ,0.01m,0.01m,N/A,N/A,0.00m,15th Aug 17  
