title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Yu-Gi-Oh! Zexal Clash! Duel Carnival!    ,3DS,Konami Digital Entertainment  ,Konami  ,N/A  ,N/A  ,0.18m,N/A,0.09m,0.08m,0.01m,30th Sep 14  
Namco Museum: 50th Anniversary    ,XB,Namco  ,Digital Eclipse  ,N/A  ,N/A  ,0.18m,0.13m,0.04m,N/A,0.01m,30th Aug 05  
Project Spark    ,XOne,Microsoft Studios  ,Team Dakota  ,N/A  ,N/A  ,0.17m,0.11m,0.05m,N/A,0.02m,07th Oct 14  
Demon Gaze    ,PSV,NIS America  ,Unknown  ,N/A  ,N/A  ,0.17m,0.04m,0.03m,0.09m,0.02m,22nd Apr 14  
World Championship Poker    ,GBA,Crave Entertainment  ,Sensory Sweep Studios  ,N/A  ,N/A  ,0.17m,0.12m,0.05m,N/A,0.00m,03rd Nov 04  
uDraw Studio: Instant Artist    ,Wii,THQ  ,THQ  ,N/A  ,N/A  ,0.17m,0.06m,0.09m,N/A,0.02m,15th Nov 11  
Michael Jackson: The Experience 3D    ,3DS,Ubisoft  ,Longtail Studios  ,N/A  ,N/A  ,0.17m,0.13m,0.03m,N/A,0.02m,08th Nov 11  
Exhibition Volume 02    ,XB,Microsoft  ,Various  ,N/A  ,N/A  ,0.17m,0.13m,0.04m,N/A,0.01m,05th Mar 03  
Let's TAP    ,Wii,Sega  ,PROPE  ,7.0  ,N/A  ,0.17m,0.08m,0.06m,0.01m,0.02m,16th Jun 09  
SingStar Motown    ,PS3,Sony Computer Entertainment  ,SCEE London Studio  ,N/A  ,N/A  ,0.17m,N/A,0.16m,N/A,0.02m,10th Nov 09  
Hitman: HD Trilogy    ,X360,Square Enix  ,Unknown  ,N/A  ,N/A  ,0.17m,0.07m,0.09m,N/A,0.01m,29th Jan 13  
Hello Kitty: Happy Party Pals    ,GBA,THQ  ,ValuSoft  ,N/A  ,N/A  ,0.17m,0.12m,0.05m,N/A,0.00m,11th Oct 05  
We Sing UK Hits    ,Wii,Nordic Games  ,Le Cortex  ,N/A  ,N/A  ,0.17m,N/A,0.15m,N/A,0.02m,30th Sep 11  
Dragon Ball GT: Game Boy Advance Video Volume 1    ,GBA,Majesco  ,Majesco Games  ,N/A  ,N/A  ,0.17m,0.12m,0.05m,N/A,0.00m,09th Sep 04  
Mahjong Fight Club    ,PSP,Konami  ,Konami  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,0.00m,12th Dec 04  
Codename: Kids Next Door: Game Boy Advance Video Volume 1    ,GBA,Majesco  ,Majesco Games  ,N/A  ,N/A  ,0.17m,0.12m,0.05m,N/A,0.00m,29th Jun 04  
Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video    ,GBA,Nintendo  ,Nintendo  ,N/A  ,N/A  ,0.17m,0.12m,0.05m,N/A,0.00m,27th Sep 04  
My French Coach    ,DS,Ubisoft  ,Sensory Sweep Studios  ,N/A  ,N/A  ,0.17m,0.14m,0.01m,N/A,0.01m,06th Nov 07  
Disney TH!NK Fast: The Ultimate Trivia Showdown    ,PS2,Disney Interactive Studios  ,Magenta Software  ,N/A  ,N/A  ,0.17m,0.08m,0.06m,N/A,0.02m,07th Nov 08  
Disney Sing It: Family Hits    ,PS3,Disney Interactive Studios  ,Zoe Mode  ,N/A  ,N/A  ,0.17m,0.11m,0.04m,N/A,0.02m,03rd Aug 10  
Camp Rock: The Final Jam    ,DS,Disney Interactive Studios  ,Disney Interactive Studios  ,N/A  ,N/A  ,0.17m,0.14m,0.02m,N/A,0.01m,31st Aug 10  
Bratz Kidz    ,Wii,Game Factory  ,Neko Entertainment  ,N/A  ,N/A  ,0.17m,0.16m,N/A,N/A,0.01m,11th Nov 08  
Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1    ,GBA,Majesco  ,Majesco Games  ,N/A  ,N/A  ,0.17m,0.12m,0.04m,N/A,0.00m,05th Jul 04  
Fuzion Frenzy 2    ,X360,Microsoft  ,Hudson Soft  ,N/A  ,N/A  ,0.17m,0.14m,0.01m,N/A,0.01m,30th Jan 07  
The Naked Brothers Band: The Video Game    ,PS2,THQ  ,Barking Lizards Technologies  ,N/A  ,N/A  ,0.17m,0.08m,0.06m,N/A,0.02m,20th Oct 08  
Buzz! Brain of the UK    ,PS3,Sony Computer Entertainment  ,Relentless Software  ,N/A  ,N/A  ,0.17m,N/A,0.15m,N/A,0.01m,27th Mar 09  
Bomberman Land    ,Wii,Hudson Soft  ,Hudson Soft  ,6.0  ,N/A  ,0.17m,0.11m,0.02m,0.03m,0.01m,29th Jan 08  
Tokimeki Memorial: Private Collection    ,PS,Konami  ,Konami  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.16m,0.01m,26th Apr 96  
I'm A Celebrity: Get Me Out of Here!    ,Wii,Mindscape  ,Mindscape  ,N/A  ,N/A  ,0.17m,N/A,0.16m,N/A,0.01m,06th Nov 09  
Learning to Spell    ,DS,505 Games  ,505 Games  ,N/A  ,N/A  ,0.17m,0.16m,N/A,N/A,0.01m,20th Apr 10  
Phantasy Star Online 2    ,PSV,Sega  ,Unknown  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,28th Feb 13  
Sega Superstars    ,PS2,Sega  ,Sonic Team  ,N/A  ,N/A  ,0.17m,0.08m,0.06m,N/A,0.02m,03rd Nov 04  
Midway Arcade Treasures    ,GC,Midway Games  ,Digital Eclipse  ,6.8  ,N/A  ,0.17m,0.13m,0.03m,N/A,0.00m,18th Dec 03  
Mousetrap / Operation / Simon    ,GBA,DSI Games  ,Gravity-I  ,N/A  ,N/A  ,0.17m,0.12m,0.04m,N/A,0.00m,07th Nov 05  
TOEIC Test Training DS    ,DS,IE Institute  ,IE Institute  ,N/A  ,N/A  ,0.17m,N/A,N/A,0.17m,N/A,29th Mar 07  
Easy Piano    ,DS,Valcon Games  ,Game Life  ,N/A  ,N/A  ,0.17m,0.04m,0.11m,N/A,0.02m,13th Apr 10  
Chuck E. Cheese's Party Games    ,Wii,UFO Interactive  ,Tommo  ,N/A  ,N/A  ,0.16m,0.15m,N/A,N/A,0.01m,27th Jul 10  
Hannah Montana: Rock Out the Show    ,PSP,Disney Interactive Studios  ,"Page 44 Studios, LLC  ",N/A  ,N/A  ,0.16m,0.13m,0.02m,N/A,0.02m,04th Aug 09  
Create    ,PS3,Electronic Arts  ,EA Bright Light  ,6.4  ,N/A  ,0.16m,0.11m,0.03m,N/A,0.02m,16th Nov 10  
Trivial Pursuit: Bet You Know It    ,Wii,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,0.16m,0.10m,0.04m,N/A,0.02m,01st Nov 11  
Family Game Night 4: The Game Show    ,Wii,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,0.16m,0.12m,0.03m,N/A,0.01m,01st Nov 11  
Bomberman Land    ,PS,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.15m,0.01m,21st Dec 00  
Midway Arcade Treasures 2    ,GC,Midway Games  ,Backbone Entertainment  ,7.2  ,N/A  ,0.16m,0.13m,0.03m,N/A,0.00m,11th Oct 04  
Dancing with the Stars    ,PS2,Activision  ,Zoe Mode  ,N/A  ,N/A  ,0.16m,0.08m,0.06m,N/A,0.02m,23rd Oct 07  
Rio    ,DS,THQ  ,TBA  ,N/A  ,N/A  ,0.16m,0.12m,0.03m,N/A,0.01m,12th Apr 11  
Family Feud Decades    ,Wii,Ubisoft  ,Ludia Inc.  ,N/A  ,N/A  ,0.16m,0.15m,N/A,N/A,0.01m,09th Nov 10  
Michael Jackson: The Experience    ,PSP,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.16m,0.11m,0.03m,N/A,0.03m,23rd Nov 10  
Midway Arcade Treasures 3    ,PS2,Midway Games  ,Digital Eclipse  ,N/A  ,N/A  ,0.16m,0.08m,0.06m,N/A,0.02m,27th Sep 05  
DS Rakubiki Jiten    ,DS,Nintendo  ,Nintendo  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,16th Jun 05  
Grease Dance    ,X360,505 Games  ,505 Games  ,N/A  ,N/A  ,0.16m,0.11m,0.03m,N/A,0.01m,18th Oct 11  
Intellivision Lives!    ,PS2,Crave Entertainment  ,Realtime Associates  ,N/A  ,N/A  ,0.16m,0.08m,0.06m,N/A,0.02m,20th Nov 03  
World Series of Poker: Tournament of Champions 2007 Edition    ,X360,Activision  ,Left Field Productions  ,6.9  ,N/A  ,0.16m,0.15m,0.00m,N/A,0.01m,21st Sep 06  
Minna no DS Seminar: Kanpeki Kanji Ryoku    ,DS,TDK Core  ,TDK Core  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,20th Jul 06  
Solitaire Overload Plus    ,DS,Telegames  ,Cosmigo  ,N/A  ,N/A  ,0.16m,0.15m,N/A,N/A,0.01m,05th Oct 10  
Vegas Party    ,Wii,Storm City Games  ,Game Life  ,N/A  ,N/A  ,0.16m,0.15m,N/A,N/A,0.01m,27th Oct 09  
Disgaea 4: A Promise Unforgotten    ,PSV,NIS America  ,Unknown  ,N/A  ,N/A  ,0.16m,0.03m,0.03m,0.08m,0.02m,31st Dec 20  
Left Brain Right Brain: Use Both Hands Train Both Sides    ,DS,Majesco  ,Japan Art Media  ,N/A  ,N/A  ,0.16m,0.15m,0.00m,N/A,0.01m,04th Dec 07  
Family Party: 30 Great Games Outdoor Fun    ,Wii,D3 Publisher  ,Tamsoft Corporation  ,N/A  ,N/A  ,0.16m,0.14m,0.01m,N/A,0.01m,29th Sep 09  
Dynasty Warriors 8: Xtreme Legends    ,PS3,Tecmo Koei  ,Unknown  ,N/A  ,N/A  ,0.16m,0.02m,0.02m,0.11m,0.01m,25th Mar 14  
Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3    ,PS,Syscom  ,Unknown  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.15m,0.01m,06th Aug 98  
Just Sing!    ,DS,Conspiracy Entertainment  ,Engine Software  ,N/A  ,N/A  ,0.16m,0.14m,0.00m,N/A,0.01m,22nd Jun 10  
We Dance    ,Wii,Nordic Games  ,Nordic Games  ,3.5  ,N/A  ,0.16m,N/A,0.14m,N/A,0.02m,02nd Sep 11  
Skylanders Giants    ,3DS,Activision  ,n-Space  ,N/A  ,N/A  ,0.16m,0.13m,0.01m,N/A,0.02m,21st Oct 12  
The Idolm@ster 2    ,PS3,Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,0.16m,N/A,N/A,0.16m,N/A,27th Oct 11  
AC/DC LIVE: Rock Band Track Pack    ,PS2,MTV Games  ,Harmonix Music Systems  ,N/A  ,N/A  ,0.16m,0.08m,0.06m,N/A,0.02m,16th Nov 08  
Namco Museum Vol.5    ,PS,Namco  ,Namco  ,N/A  ,N/A  ,0.15m,0.02m,0.01m,0.12m,0.01m,01st Jan 97  
Chessmaster: The Art of Learning     ,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.15m,0.12m,0.03m,N/A,0.01m,23rd Oct 07  
MTV Music Generator 2    ,PS2,Codemasters  ,Jester Interactive  ,N/A  ,N/A  ,0.15m,0.08m,0.06m,N/A,0.02m,19th May 01  
PaRappa The Rapper    ,PSP,Sony Computer Entertainment  ,epics  ,N/A  ,N/A  ,0.15m,0.11m,0.00m,0.02m,0.02m,17th Jul 07  
Karaoke Revolution Glee: Volume 3    ,X360,Konami  ,Hijinx Studios  ,N/A  ,N/A  ,0.15m,0.14m,N/A,N/A,0.01m,22nd Nov 11  
Arcade Zone    ,Wii,Activision  ,Ivolgamus UAB  ,N/A  ,N/A  ,0.15m,0.14m,0.00m,N/A,0.01m,08th Sep 09  
Chou Megami Shinkou Noire Gekishin Black Heart    ,PSV,Idea Factory  ,Unknown  ,N/A  ,N/A  ,0.15m,0.06m,0.01m,0.06m,0.02m,24th Feb 15  
Disney's Story Studio: Disney's Mulan    ,PS,NewKidCo  ,Disney Interactive Studios  ,N/A  ,N/A  ,0.15m,0.09m,0.06m,N/A,0.01m,15th Dec 99  
Cartoon Network Collection: Game Boy Advance Video Special Edition    ,GBA,Majesco  ,Majesco Games  ,N/A  ,N/A  ,0.15m,0.11m,0.04m,N/A,0.00m,01st Mar 05  
Block Party    ,Wii,Activision  ,Activision  ,N/A  ,N/A  ,0.15m,0.14m,0.00m,N/A,0.01m,11th Nov 08  
Get On Da Mic    ,PS2,Eidos Interactive  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.15m,0.07m,0.06m,N/A,0.02m,05th Oct 04  
Build-A-Bear Workshop: Welcome to Hugsville    ,DS,Game Factory  ,Game Factory  ,N/A  ,N/A  ,0.15m,0.14m,0.00m,N/A,0.01m,23rd Mar 10  
Travel Games For Dummies    ,DS,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,0.15m,0.14m,0.00m,N/A,0.01m,28th Oct 08  
Major League Baseball 2K12    ,Wii,Take-Two Interactive  ,"Visual Concepts, Ltd.  ",N/A  ,N/A  ,0.15m,0.14m,N/A,N/A,0.01m,06th Mar 12  
Kids Learn Math: A+ Edition    ,DS,Unknown  ,Talking Stick Games  ,N/A  ,N/A  ,0.15m,0.14m,N/A,N/A,0.01m,04th Oct 11  
The Oregon Trail     ,Wii,Crave Entertainment  ,SVG Distribution  ,N/A  ,N/A  ,0.15m,0.14m,N/A,N/A,0.01m,09th Dec 11  
Pokémon: Johto Photo Finish: Game Boy Advance Video    ,GBA,Majesco  ,Nintendo  ,N/A  ,N/A  ,0.15m,0.11m,0.04m,N/A,0.00m,21st Jun 04  
Rock Band: Metal Track Pack    ,X360,MTV Games  ,Harmonix Music Systems  ,N/A  ,N/A  ,0.15m,0.14m,N/A,N/A,0.01m,22nd Sep 09  
WWE '13    ,Wii,THQ  ,Unknown  ,N/A  ,N/A  ,0.15m,0.11m,0.02m,N/A,0.01m,30th Oct 12  
Strawberry Shortcake: Game Boy Advance Video Volume 1    ,GBA,Majesco  ,Majesco Games  ,N/A  ,N/A  ,0.15m,0.11m,0.04m,N/A,0.00m,14th May 04  
eJay Clubworld    ,PS2,Crave Entertainment  ,Unique Development Studios  ,N/A  ,N/A  ,0.15m,0.07m,0.06m,N/A,0.02m,30th Jul 03  
Victorious: Hollywood Arts Debut    ,DS,D3 Publisher  ,Namco Bandai Games  ,N/A  ,N/A  ,0.15m,0.13m,0.01m,N/A,0.01m,15th Nov 11  
Capcom Classics Collection    ,XB,Capcom  ,Digital Eclipse  ,N/A  ,N/A  ,0.15m,0.11m,0.03m,N/A,0.01m,27th Sep 05  
SNK Arcade Classics Vol. 1    ,PSP,SNK Playmore  ,Terminal Reality  ,6.7  ,N/A  ,0.15m,0.13m,N/A,0.01m,0.01m,05th May 08  
SpongeBob's Boating Bash    ,DS,THQ  ,Impulse Games  ,N/A  ,N/A  ,0.15m,0.13m,0.00m,N/A,0.01m,02nd Mar 10  
Charm Girls Club: Pajama Party    ,Wii,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,0.15m,0.14m,N/A,N/A,0.01m,20th Oct 09  
Super Monkey Ball Deluxe    ,XB,Sega  ,Sega  ,N/A  ,N/A  ,0.15m,0.11m,0.03m,N/A,0.01m,15th Mar 05  
Tamagotchi Collection    ,DS,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,0.15m,N/A,N/A,0.15m,N/A,10th Nov 11  
Barbie Superpack: Secret Agent / Groovy Games    ,GBA,VU Games  ,Digital Illusions  ,N/A  ,N/A  ,0.15m,0.10m,0.04m,N/A,0.00m,14th Sep 05  
Sonic Advance & Sonic Pinball Party Combo Pack    ,GBA,Sega  ,Sonic Team  ,N/A  ,N/A  ,0.15m,0.10m,0.04m,N/A,0.00m,16th Nov 05  
Rayman Raving Rabbids    ,DS,Ubisoft  ,Ubisoft Bulgaria  ,N/A  ,N/A  ,0.15m,0.13m,0.01m,N/A,0.01m,06th Mar 07  
Ultimate Board Game Collection    ,Wii,Valcon Games  ,Jack of All Games  ,N/A  ,N/A  ,0.15m,0.13m,0.00m,N/A,0.01m,14th Aug 07  
QuickSpot    ,DS,Namco Bandai  ,Namco Bandai Games America  ,N/A  ,N/A  ,0.14m,0.01m,N/A,0.13m,0.00m,19th Mar 07  
Shrek 2 and Shark Tale 2-in-1 Pack    ,GBA,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,0.14m,0.10m,0.04m,N/A,0.00m,25th Aug 05  
World Championship Poker: Howard Lederer - All In    ,PSP,Crave Entertainment  ,Point of View  ,5.1  ,N/A  ,0.14m,0.13m,N/A,N/A,0.01m,05th Sep 06  
MTV Music Generator 3: This Is the Remix    ,PS2,Codemasters  ,Mix Max  ,N/A  ,N/A  ,0.14m,0.07m,0.05m,N/A,0.02m,22nd Jun 04  
Power Gig: Rise of the SixString    ,PS3,Unknown  ,Seven45 Studios  ,3.9  ,N/A  ,0.14m,0.13m,N/A,N/A,0.01m,19th Oct 10  
PaRappa The Rapper 2    ,PS2,Sony Computer Entertainment  ,NanaOn-Sha  ,N/A  ,N/A  ,0.14m,0.07m,0.05m,N/A,0.02m,23rd Jan 02  
Drawn to Life Collection    ,DS,THQ  ,5TH Cell  ,N/A  ,N/A  ,0.14m,0.13m,N/A,N/A,0.01m,23rd Nov 10  
Dream Pinball 3D    ,Wii,SouthPeak Interactive  ,A.S.K. Homework  ,N/A  ,N/A  ,0.14m,0.10m,0.03m,N/A,0.01m,22nd Apr 08  
Cranium Kabookii    ,Wii,Ubisoft  ,Ubisoft Quebec  ,N/A  ,N/A  ,0.14m,0.13m,0.00m,N/A,0.01m,04th Dec 07  
The Walking Dead: Season Two    ,XOne,Telltale Games  ,Unknown  ,N/A  ,N/A  ,0.14m,0.08m,0.05m,N/A,0.01m,21st Oct 14  
Atari's Greatest Hits: Volume 1    ,DS,Atari  ,Atari  ,N/A  ,N/A  ,0.14m,0.13m,0.00m,N/A,0.01m,02nd Nov 10  
Let's Cheer    ,X360,2K Play  ,Cat Daddy Games  ,N/A  ,N/A  ,0.14m,0.12m,0.00m,N/A,0.01m,07th Nov 11  
LEGO The Lord of the Rings    ,DS,Warner Bros. Interactive Entertainment  ,Unknown  ,N/A  ,N/A  ,0.14m,N/A,0.13m,N/A,0.01m,30th Oct 12  
MySims Collection    ,Wii,Electronic Arts  ,The Sims Studio  ,N/A  ,N/A  ,0.14m,0.13m,N/A,N/A,0.01m,09th Nov 10  
Scene It? Bright Lights! Big Screen!    ,Wii,Warner Bros. Interactive  ,Screenlife Games  ,N/A  ,N/A  ,0.14m,0.13m,0.00m,N/A,0.01m,17th Nov 09  
Space Venus starring Morning Musume    ,PS2,Sony Music Entertainment  ,Sony Music Entertainment Inc.  ,N/A  ,N/A  ,0.14m,N/A,N/A,0.14m,N/A,11th Jan 01  
The Walking Dead: Season Two    ,PSV,Telltale Games  ,Unknown  ,N/A  ,N/A  ,0.14m,0.08m,0.01m,0.02m,0.03m,01st Jan 14  
Master Jin Jin's IQ Challenge    ,DS,Valcon Games  ,ASK  ,N/A  ,N/A  ,0.14m,0.13m,0.00m,N/A,0.01m,08th Oct 07  
Rio    ,PS3,THQ  ,TBA  ,N/A  ,N/A  ,0.14m,0.04m,0.07m,N/A,0.02m,12th Apr 11  
Create    ,X360,Electronic Arts  ,EA Bright Light  ,6.3  ,N/A  ,0.14m,0.10m,0.03m,N/A,0.01m,16th Nov 10  
Sega Genesis Collection    ,PS2,Sega  ,Digital Eclipse  ,N/A  ,N/A  ,0.14m,N/A,0.02m,N/A,0.12m,07th Nov 06  
Hard Rock Casino    ,PSP,Crave Entertainment  ,Crave Entertainment  ,3.8  ,N/A  ,0.14m,0.12m,0.00m,N/A,0.01m,24th Apr 07  
Alvin and the Chipmunks    ,DS,Brash Entertainment  ,Sensory Sweep Studios  ,N/A  ,N/A  ,0.14m,0.12m,0.00m,N/A,0.01m,04th Dec 07  
Scene It? Bright Lights! Big Screen!    ,X360,Warner Bros. Interactive  ,Screenlife Games  ,6.2  ,N/A  ,0.14m,0.12m,0.00m,N/A,0.01m,17th Nov 09  
Interactive Sampler Disc 6     ,PS,Sony Computer Entertainment  ,Various  ,N/A  ,N/A  ,0.14m,0.08m,0.05m,N/A,0.01m,01st Jan 98  
Fashion Studio: Paris Collection    ,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.14m,0.13m,N/A,N/A,0.01m,31st Mar 09  
World Championship Poker 2: Featuring Howard Lederer    ,PSP,Crave Entertainment  ,Point of View  ,7.0  ,N/A  ,0.14m,0.12m,0.00m,N/A,0.01m,11th Dec 05  
Gourmet Chef: Cook Your Way to Fame    ,DS,Ubisoft  ,N/A  ,N/A  ,N/A  ,0.14m,0.13m,N/A,N/A,0.01m,24th Jun 08  
Pinball Hall of Fame: The Gottlieb Collection    ,Wii,Crave Entertainment  ,FarSight Studios  ,N/A  ,N/A  ,0.13m,0.12m,0.00m,N/A,0.01m,19th Jan 10  
Quick Yoga Training    ,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,06th Aug 08  
My Spanish Coach    ,PSP,Ubisoft  ,Sensory Sweep Studios  ,7.0  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,07th Oct 08  
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion    ,PS2,D3 Publisher  ,Bisty  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,20th Oct 05  
The Guy Game    ,PS2,Gathering of Developers  ,Top Heavy Studios  ,N/A  ,N/A  ,0.13m,0.07m,0.05m,N/A,0.02m,31st Aug 04  
Retro Atari Classics    ,DS,Atari  ,Taniko  ,N/A  ,N/A  ,0.13m,0.12m,0.00m,N/A,0.01m,16th Mar 05  
Paperboy / Rampage    ,GBA,DSI Games  ,DSI Games  ,N/A  ,N/A  ,0.13m,0.10m,0.04m,N/A,0.00m,21st Aug 05  
SingStar Latino    ,PS2,Sony Computer Entertainment  ,SCEE London Studio  ,N/A  ,N/A  ,0.13m,0.07m,0.05m,N/A,0.02m,17th Nov 09  
Suite PreCure: Melody Collection    ,DS,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,25th Aug 11  
Brain Assist    ,DS,Sega  ,Sega  ,N/A  ,N/A  ,0.13m,0.12m,0.00m,N/A,0.01m,26th Feb 08  
Freddi Fish: ABC under the sea    ,DS,Atari  ,Humongous Entertainment  ,N/A  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,05th Oct 10  
Chessmaster    ,XB,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,26th Oct 04  
Zoobles! Spring to Life!    ,DS,Activision  ,Activision  ,N/A  ,N/A  ,0.13m,0.10m,0.02m,N/A,0.01m,01st Nov 11  
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban    ,PSP,Konami  ,Unknown  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,22nd Dec 11  
Peppa Pig: Fun and Games    ,Wii,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.13m,N/A,0.12m,N/A,0.02m,22nd Oct 10  
The Amazing Race    ,Wii,Ubisoft  ,Ludia Inc.  ,N/A  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,26th Oct 10  
Chuck E. Cheese's Game Room    ,DS,UFO Interactive  ,Starfish  ,N/A  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,28th Sep 10  
Hasbro Family Fun Pack    ,XOne,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.13m,0.10m,0.02m,N/A,0.01m,20th Oct 15  
Wantame Music Channel: Doko Demo Style    ,DS,Capcom  ,Capcom  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,22nd Nov 07  
Scene It? Bright Lights! Big Screen!    ,PS3,Warner Bros. Interactive  ,Screenlife Games  ,N/A  ,N/A  ,0.13m,0.10m,0.01m,N/A,0.01m,17th Nov 09  
Dreamworks 2-in-1 Party Pack    ,DS,Activision  ,Activision  ,N/A  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,24th Aug 10  
Science Papa    ,Wii,Activision  ,Activision  ,N/A  ,N/A  ,0.13m,0.11m,0.01m,N/A,0.01m,14th Jul 09  
Wasteland 2    ,PC,inXile Entertainment  ,Unknown  ,N/A  ,N/A  ,0.13m,0.06m,0.06m,N/A,0.01m,31st Dec 20  
Shrek Super Party    ,XB,TDK Mediactive  ,Mass Media  ,N/A  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,29th Nov 02  
Family Fortunes    ,Wii,Mindscape  ,Mindscape  ,N/A  ,N/A  ,0.13m,N/A,0.12m,N/A,0.01m,23rd Oct 09  
Momotaro Douchuuki    ,SAT,Hudson Soft  ,SIMS  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,25th Sep 97  
Puppies 3D    ,3DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.13m,0.08m,0.04m,N/A,0.01m,08th Nov 11  
Pop'n Music Portable    ,PSP,Konami  ,Konami  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,04th Feb 10  
Deepak Chopra's Leela    ,X360,THQ  ,Curious Pictures  ,N/A  ,N/A  ,0.13m,0.07m,0.05m,N/A,0.01m,08th Nov 11  
Rock Band Track Pack Volume 1    ,PS2,MTV Games  ,Harmonix Music Systems  ,N/A  ,N/A  ,0.13m,0.06m,0.05m,N/A,0.02m,15th Jul 08  
Rock Band Track Pack Volume 2    ,PS3,MTV Games  ,Harmonix Music Systems  ,N/A  ,N/A  ,0.13m,0.11m,0.00m,N/A,0.01m,17th Nov 08  
The Price Is Right 2010 Edition    ,DS,Ubisoft  ,Ludia Inc.  ,N/A  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,22nd Sep 09  
Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution     ,PS2,Sega  ,Sammy Studios  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,15th Dec 05  
Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video    ,GBA,Nintendo  ,Nintendo  ,N/A  ,N/A  ,0.13m,0.09m,0.03m,N/A,0.00m,21st Jun 04  
The X-Factor    ,PS3,Deep Silver  ,Deep Silver  ,N/A  ,N/A  ,0.13m,N/A,0.10m,N/A,0.03m,29th Oct 10  
Smart Boy's Gameroom    ,DS,UFO Interactive  ,Starfish Inc.  ,N/A  ,N/A  ,0.13m,0.12m,0.00m,N/A,0.01m,18th Sep 07  
Twister Mania    ,X360,Majesco  ,Naked Sky  ,N/A  ,N/A  ,0.13m,0.10m,0.01m,N/A,0.01m,01st Nov 11  
High Rollers Casino    ,XB,Mud Duck Productions  ,Bethesda Softworks  ,N/A  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,07th Nov 04  
Monopoly Party    ,GC,Infogrames  ,Runecraft  ,7.3  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,20th Nov 02  
Deepak Chopra's Leela    ,Wii,THQ  ,Curious Pictures  ,N/A  ,N/A  ,0.13m,0.10m,0.01m,N/A,0.01m,08th Nov 11  
Left Brain Right Brain 2    ,DS,Majesco  ,Kokolo Corporation  ,N/A  ,N/A  ,0.13m,0.12m,0.00m,N/A,0.01m,09th Dec 08  
DJ Max Fever    ,PSP,PM Studios  ,Pentavision Entertainment  ,7.7  ,N/A  ,0.13m,0.11m,N/A,N/A,0.02m,27th Jan 09  
